Asset ID,Asset Type,Purchase Date,Lifecycle Status,Maintenance Cost,Replacement Cost
A5574,Desktop,2022-06-21,Retired,244.91,7727.71
A5575,Server,2019-09-03,Retired,1008.54,5796.17
A5576,Laptop,2020-03-01,Retired,2911.13,3957.24
A5577,Switch,2022-09-25,Retired,4505.85,1879.16
A5578,Laptop,2023-05-20,Retired,1994.78,1961.36
A5579,Router,2024-03-06,In Maintenance,1773.22,5220.83
A5580,Printer,2020-11-23,Retired,720.62,1695.22
A5581,Desktop,2024-04-24,In Maintenance,4102.92,9376.3
A5582,Switch,2021-11-06,In Maintenance,1096.15,3833.73
A5583,Printer,2023-07-01,Retired,4070.37,8832.8
A5584,Laptop,2021-04-19,Disposed,2505.01,8924.33
A5585,Desktop,2023-02-28,Active,4428.21,4830.01
A5586,Switch,2024-01-03,Disposed,1390.42,9460.91
A5587,Server,2021-04-22,Disposed,1212.19,9027.06
A5588,Printer,2023-09-17,In Maintenance,1574.07,9653.82
A5589,Server,2021-05-22,Active,4027.66,9451.57
A5590,Desktop,2021-11-24,In Maintenance,1617.38,7467.14
A5591,Server,2020-11-26,Disposed,1174.55,3846.63
A5592,Server,2019-07-17,Retired,4555.96,1525.59
A5593,Server,2021-01-28,Active,2688.67,7596.11
A5594,Router,2021-09-17,Retired,1282.85,1758.2
A5595,Printer,2021-08-18,Active,4881.72,1045.89
A5596,Laptop,2022-08-31,Active,3101.41,3519.91
A5597,Switch,2022-02-28,Retired,1334.42,7032.48
A5598,Router,2021-03-05,In Maintenance,145.32,9467.54
A5599,Server,2020-03-07,Disposed,1562.24,9291.74
A5600,Server,2021-07-10,Retired,1191.64,9465.42
A5601,Switch,2021-10-04,Retired,3829.18,6778.13
A5602,Desktop,2024-06-06,In Maintenance,3880.38,8466.02
A5603,Desktop,2022-01-21,Disposed,1381.42,781.1
A5604,Printer,2019-08-29,Active,4096.58,9661.12
A5605,Router,2023-02-06,In Maintenance,4264.56,2733.61
A5606,Router,2020-07-30,Retired,1014.15,3202.83
A5607,Router,2024-03-13,In Maintenance,3223.88,3636.73
A5608,Printer,2024-03-24,Active,4625.97,7851.84
A5609,Desktop,2022-01-10,In Maintenance,1978.05,9155.76
A5610,Desktop,2021-02-11,In Maintenance,3935.49,4351.42
A5611,Laptop,2023-08-31,Retired,1154.3,8656.07
A5612,Desktop,2023-02-27,Retired,1445.78,8702.26
A5613,Printer,2019-12-08,Active,2483.0,5257.87
A5614,Switch,2024-06-02,Retired,2213.47,532.13
A5615,Desktop,2023-03-16,In Maintenance,2500.54,852.82
A5616,Desktop,2024-06-12,Active,4563.11,7653.68
A5617,Desktop,2023-01-16,Active,3038.57,5615.92
A5618,Laptop,2020-03-17,Active,4468.37,3629.96
A5619,Server,2021-01-04,Retired,2436.81,2648.91
A5620,Laptop,2019-12-02,Active,997.0,2410.18
A5621,Router,2021-06-20,Retired,3822.85,8387.07
A5622,Laptop,2022-10-26,Retired,2362.46,6563.16
A5623,Switch,2019-11-03,Disposed,4058.65,9165.66
A5624,Router,2023-10-16,In Maintenance,3159.27,8151.99
A5625,Server,2020-07-19,Disposed,4785.74,6193.16
A5626,Laptop,2021-07-07,Active,4931.76,6543.2
A5627,Desktop,2024-02-06,Disposed,2771.64,5179.47
A5628,Printer,2020-10-25,Active,1980.41,1441.65
A5629,Desktop,2022-01-16,Disposed,3574.85,5138.09
A5630,Server,2023-05-24,Retired,572.17,1031.53
A5631,Printer,2020-02-17,In Maintenance,158.32,7210.04
A5632,Router,2021-07-03,In Maintenance,422.82,3624.46
A5633,Router,2020-03-10,Retired,675.28,9295.25
A5634,Router,2020-05-01,Disposed,991.03,5010.48
A5635,Desktop,2024-06-11,Active,3100.06,8606.16
A5636,Switch,2021-12-03,Disposed,3648.51,7722.05
A5637,Printer,2022-08-13,Active,4789.84,9029.34
A5638,Desktop,2023-02-07,Retired,1391.49,4625.42
A5639,Laptop,2021-09-10,Retired,920.0,9262.91
A5640,Desktop,2019-08-04,Disposed,4570.53,1019.01
A5641,Server,2024-03-17,Disposed,4079.81,6774.51
A5642,Router,2023-11-05,Retired,115.47,8155.3
A5643,Router,2020-05-22,Active,2772.68,2782.52
A5644,Switch,2020-04-28,Retired,1226.93,3520.29
A5645,Switch,2020-05-24,In Maintenance,3736.89,8414.23
A5646,Switch,2024-06-02,Disposed,3478.22,1937.32
A5647,Laptop,2022-04-20,Disposed,2665.17,9995.88
A5648,Desktop,2021-08-27,Active,4563.26,7078.2
A5649,Desktop,2024-04-27,In Maintenance,709.71,5577.08
A5650,Desktop,2021-08-07,Disposed,2519.69,7012.22
A5651,Router,2022-04-15,Retired,4324.47,6275.6
A5652,Router,2021-11-26,In Maintenance,3949.34,8331.55
A5653,Printer,2020-09-28,Disposed,3513.88,7124.67
A5654,Laptop,2023-03-31,Retired,375.05,1015.21
A5655,Printer,2022-08-16,Disposed,761.71,6320.36
A5656,Switch,2024-03-21,Retired,1792.5,6583.5
A5657,Printer,2019-12-07,Retired,812.0,6203.82
A5658,Switch,2020-05-10,Active,2606.58,6381.77
A5659,Switch,2024-02-16,Retired,540.91,3197.45
A5660,Server,2021-10-30,Retired,2410.24,8785.57
A5661,Router,2020-07-09,Disposed,2057.36,9691.38
A5662,Server,2019-09-21,In Maintenance,3901.75,5019.14
A5663,Router,2022-07-15,In Maintenance,1281.72,742.53
A5664,Router,2020-04-07,Disposed,3964.74,3047.51
A5665,Laptop,2022-05-11,Disposed,1927.73,7313.08
A5666,Printer,2022-05-21,Active,1405.67,5459.4
A5667,Printer,2020-02-17,Active,912.14,2011.24
A5668,Printer,2023-06-23,Disposed,4636.11,2022.12
A5669,Router,2022-12-17,In Maintenance,2875.82,8316.72
A5670,Printer,2023-03-22,In Maintenance,157.37,5582.91
A5671,Server,2024-07-10,Active,3467.31,6213.39
A5672,Laptop,2021-01-04,Disposed,4405.4,1158.34
A5673,Server,2023-12-14,In Maintenance,1886.31,950.85
A5674,Switch,2023-04-22,Disposed,3903.49,1901.58
A5675,Switch,2021-10-11,Retired,3469.76,7767.93
A5676,Laptop,2019-10-06,Active,3600.23,5411.76
A5677,Printer,2022-01-19,Retired,3696.95,2448.0
A5678,Switch,2019-12-15,Disposed,1890.43,9546.04
A5679,Switch,2023-01-25,In Maintenance,2871.0,7526.16
A5680,Server,2024-05-26,Disposed,2228.12,9785.58
A5681,Printer,2023-06-12,Retired,4666.27,1113.78
A5682,Laptop,2021-02-25,Retired,4361.36,2518.89
A5683,Server,2021-02-17,Disposed,3343.01,2151.2
A5684,Server,2019-08-14,In Maintenance,2359.77,1654.23
A5685,Router,2020-06-30,In Maintenance,511.04,2463.45
A5686,Desktop,2020-02-12,Active,1301.15,5008.74
A5687,Desktop,2022-08-23,In Maintenance,496.0,6611.81
A5688,Printer,2019-12-30,Retired,2686.28,6416.77
A5689,Router,2023-10-14,In Maintenance,839.15,2975.16
A5690,Laptop,2022-05-08,Active,2692.36,7301.53
A5691,Printer,2024-05-10,Disposed,833.67,8877.71
A5692,Laptop,2022-05-30,Active,2582.32,6967.94
A5693,Laptop,2023-07-14,Disposed,4691.17,9219.53
A5694,Server,2020-09-08,Disposed,4788.84,9997.92
A5695,Laptop,2023-11-18,Active,2038.9,5669.56
A5696,Router,2021-03-21,In Maintenance,1913.12,8032.14
A5697,Server,2023-12-11,Retired,4252.53,9671.26
A5698,Router,2023-07-29,Active,1123.17,4531.16
A5699,Printer,2023-08-04,Retired,1551.63,6949.37
A5700,Laptop,2020-07-28,In Maintenance,4355.71,9129.82
A5701,Desktop,2021-07-27,Disposed,2348.53,5986.18
A5702,Server,2021-01-20,Retired,704.34,5213.51
A5703,Desktop,2022-10-28,Disposed,1716.16,2294.01
A5704,Server,2019-09-01,Active,1152.82,9061.08
A5705,Laptop,2021-02-28,Retired,2788.29,2966.18
A5706,Printer,2024-06-26,In Maintenance,2791.76,7177.73
A5707,Router,2023-02-19,Active,3660.31,7566.25
A5708,Router,2021-05-10,Active,1390.01,8004.77
A5709,Desktop,2020-07-19,Disposed,4778.19,9552.91
A5710,Router,2023-08-14,In Maintenance,606.98,1869.28
A5711,Laptop,2023-11-08,Disposed,3297.87,3110.19
A5712,Printer,2022-08-20,Active,2900.79,3553.7
A5713,Laptop,2022-10-05,Retired,4091.73,6983.08
A5714,Desktop,2022-04-06,Disposed,2216.73,3136.16
A5715,Server,2022-09-23,Disposed,160.35,7613.26
A5716,Server,2019-09-30,Active,607.21,9644.71
A5717,Desktop,2023-12-30,Retired,171.15,5708.52
A5718,Desktop,2024-05-15,Disposed,781.21,1748.67
A5719,Printer,2020-06-23,Disposed,3872.4,7069.91
A5720,Desktop,2020-01-02,Retired,1070.67,6623.81
A5721,Switch,2022-12-18,Active,3525.93,2004.7
A5722,Switch,2019-12-07,Retired,4012.6,1143.86
A5723,Server,2024-06-24,Disposed,2383.38,8104.93
A5724,Router,2021-10-06,Disposed,4781.26,6409.8
A5725,Laptop,2021-04-12,In Maintenance,4662.9,9410.43
A5726,Router,2021-04-12,Retired,3916.72,1737.73
A5727,Switch,2022-06-19,In Maintenance,1906.97,5700.56
A5728,Laptop,2021-05-09,In Maintenance,2331.66,6702.62
A5729,Router,2022-09-24,Disposed,4912.66,2090.46
A5730,Switch,2019-08-27,Disposed,3487.88,9916.24
A5731,Server,2023-11-03,In Maintenance,756.66,8938.23
A5732,Laptop,2023-02-10,Retired,3883.38,7822.48
A5733,Server,2022-12-23,Disposed,4287.03,8068.56
A5734,Server,2022-11-05,Active,4636.0,3894.88
A5735,Router,2022-05-31,In Maintenance,2333.7,8178.07
A5736,Laptop,2023-01-06,In Maintenance,3428.83,6162.51
A5737,Router,2024-03-09,Active,1815.87,7400.92
A5738,Desktop,2023-04-29,Retired,501.02,2779.29
A5739,Desktop,2021-11-10,Active,385.75,9504.88
A5740,Laptop,2024-04-16,In Maintenance,3469.7,3213.73
A5741,Router,2023-03-24,Retired,2883.09,3978.78
A5742,Switch,2023-12-08,Active,3540.46,5844.36
A5743,Printer,2022-06-18,Active,2166.42,8388.07
A5744,Switch,2022-12-24,Disposed,1447.66,2993.82
A5745,Switch,2023-11-04,Retired,1495.02,1606.66
A5746,Switch,2019-11-20,Active,3724.84,8844.44
A5747,Server,2022-02-22,In Maintenance,4770.36,3897.62
A5748,Switch,2022-12-29,Disposed,4182.5,7453.54
A5749,Router,2022-12-01,Active,2135.99,9822.52
A5750,Server,2023-06-29,Retired,2839.62,4424.73
A5751,Laptop,2019-11-19,Disposed,2436.08,6371.34
A5752,Router,2020-04-18,Active,3404.95,3631.32
A5753,Printer,2020-06-05,In Maintenance,946.17,885.57
A5754,Server,2020-01-10,Retired,307.34,9585.16
A5755,Router,2019-10-05,Disposed,2038.38,5138.38
A5756,Desktop,2020-06-07,Disposed,4325.33,6107.83
A5757,Laptop,2023-07-08,Retired,4891.5,4229.58
A5758,Router,2022-09-03,Disposed,3748.56,738.49
A5759,Router,2023-03-31,Retired,2394.26,4514.55
A5760,Switch,2021-11-18,Retired,976.54,5489.71
A5761,Laptop,2021-01-04,Retired,1221.69,7244.31
A5762,Printer,2024-03-06,Active,4668.69,9470.98
A5763,Server,2022-10-04,Disposed,2678.42,4993.4
A5764,Laptop,2024-04-12,Active,3142.96,8623.99
A5765,Laptop,2024-04-26,Disposed,3166.15,1613.76
A5766,Server,2020-12-23,Disposed,2239.32,8791.19
A5767,Printer,2022-12-14,In Maintenance,1562.88,8283.8
A5768,Laptop,2023-08-27,Retired,4500.32,5849.52
A5769,Laptop,2022-04-08,Retired,3069.18,977.58
A5770,Server,2023-05-03,Disposed,639.5,7492.7
A5771,Switch,2021-06-13,Disposed,2584.76,1261.37
A5772,Switch,2022-02-01,Retired,1678.19,3474.02
A5773,Switch,2021-02-18,Retired,3869.8,9634.63
A5774,Switch,2021-05-24,Active,761.58,2478.22
A5775,Laptop,2023-10-29,Retired,1540.61,2874.05
A5776,Laptop,2023-05-28,Disposed,1508.06,5766.82
A5777,Laptop,2020-12-04,In Maintenance,4889.08,5116.34
A5778,Printer,2023-10-19,Active,1642.92,8092.3
A5779,Desktop,2022-09-27,Active,3960.45,5746.35
A5780,Switch,2020-09-01,Retired,3456.99,2952.85
A5781,Switch,2022-08-19,Active,517.13,7457.91
A5782,Router,2019-07-23,In Maintenance,2641.13,4197.65
A5783,Desktop,2020-09-01,Active,3338.42,1858.6
A5784,Desktop,2021-06-26,Retired,4921.97,4492.11
A5785,Server,2021-01-05,Retired,3757.77,5036.13
A5786,Switch,2023-07-22,Disposed,4594.98,3189.83
A5787,Laptop,2022-04-13,In Maintenance,4225.01,7413.77
A5788,Router,2020-05-08,In Maintenance,2716.05,2251.86
A5789,Printer,2022-03-08,Active,556.92,2831.72
A5790,Printer,2020-10-22,Active,859.39,9606.43
A5791,Desktop,2023-09-08,Retired,420.23,4194.71
A5792,Server,2021-01-27,In Maintenance,3743.41,9664.83
A5793,Laptop,2021-05-16,In Maintenance,4795.22,9622.79
A5794,Desktop,2024-06-03,Active,1167.8,4629.07
A5795,Switch,2019-07-30,In Maintenance,1201.08,9945.96
A5796,Printer,2023-03-03,In Maintenance,4955.3,5292.5
A5797,Printer,2024-05-25,Disposed,1965.77,1568.6
A5798,Laptop,2021-05-28,In Maintenance,1953.01,9181.96
A5799,Laptop,2024-01-29,Disposed,1527.8,7006.2
A5800,Switch,2021-03-07,Retired,3436.05,577.05
A5801,Laptop,2022-07-26,In Maintenance,2837.24,6080.71
A5802,Switch,2023-11-04,Disposed,4492.9,5023.67
A5803,Desktop,2023-01-13,Disposed,4473.85,4030.89
A5804,Server,2021-12-18,In Maintenance,945.88,6072.39
A5805,Printer,2020-04-12,Retired,3121.21,4272.16
A5806,Desktop,2022-02-13,In Maintenance,3987.74,5402.59
A5807,Switch,2020-10-12,Disposed,1254.73,6812.37
A5808,Desktop,2022-04-02,Active,3776.11,3395.72
A5809,Switch,2020-10-27,Active,207.91,6714.93
A5810,Switch,2024-06-19,Active,4992.05,9211.48
A5811,Printer,2020-03-05,In Maintenance,4656.45,9039.13
A5812,Printer,2020-01-17,Active,4133.58,4528.87
A5813,Server,2021-09-18,Disposed,795.49,735.86
A5814,Laptop,2019-12-09,Disposed,4907.5,5502.28
A5815,Desktop,2020-04-30,Disposed,3266.25,523.38
A5816,Switch,2022-07-10,Disposed,4988.39,9403.79
A5817,Switch,2023-06-29,Retired,251.5,1198.51
A5818,Desktop,2019-10-09,Retired,2397.34,2215.5
A5819,Laptop,2024-01-27,Retired,2650.47,3618.91
A5820,Desktop,2020-10-14,In Maintenance,3135.65,3468.88
A5821,Printer,2020-02-04,Active,4031.27,6653.09
A5822,Switch,2020-07-15,In Maintenance,787.81,9588.55
A5823,Desktop,2020-01-14,Retired,4799.25,6095.88
A5824,Laptop,2022-05-29,Retired,4152.31,3905.94
A5825,Printer,2023-03-11,Active,3395.54,1348.33
A5826,Laptop,2022-03-04,Retired,221.14,2605.78
A5827,Switch,2023-09-20,In Maintenance,813.17,4631.7
A5828,Server,2020-04-22,Active,3428.82,1398.04
A5829,Desktop,2021-08-07,Retired,1720.5,3304.42
A5830,Laptop,2024-02-13,Active,1542.2,2074.84
A5831,Router,2023-07-27,Disposed,4973.39,6246.46
A5832,Server,2020-12-04,In Maintenance,4843.74,6327.18
A5833,Desktop,2022-10-27,Retired,3030.24,1571.17
A5834,Router,2020-08-02,Retired,1394.99,561.6
A5835,Laptop,2022-11-23,In Maintenance,4159.22,8125.44
A5836,Server,2023-06-01,Retired,1459.3,8763.77
A5837,Switch,2022-11-30,Retired,4330.4,5120.37
A5838,Printer,2024-01-14,In Maintenance,2861.16,6706.0
A5839,Laptop,2020-07-31,Retired,4556.88,1945.99
A5840,Desktop,2022-05-17,Active,109.82,5599.25
A5841,Printer,2022-10-22,Disposed,3799.44,689.91
A5842,Desktop,2024-02-16,In Maintenance,3705.87,4141.6
A5843,Printer,2021-08-31,In Maintenance,2273.4,5746.03
A5844,Printer,2023-06-26,In Maintenance,2535.18,2461.64
A5845,Laptop,2022-06-22,Retired,1550.17,3519.38
A5846,Laptop,2020-07-16,Disposed,2125.02,7262.7
A5847,Printer,2023-01-08,Retired,1609.4,6328.96
A5848,Server,2022-05-21,Active,3721.22,3129.6
A5849,Laptop,2020-02-08,Retired,491.04,8230.71
A5850,Printer,2022-09-01,Disposed,153.63,1928.71
A5851,Router,2020-08-03,Retired,2805.65,2786.8
A5852,Server,2020-08-07,Disposed,4771.52,2062.28
A5853,Router,2020-12-22,Retired,3229.82,4223.8
A5854,Printer,2021-04-22,Disposed,4173.7,9392.06
A5855,Switch,2022-01-24,Disposed,3156.88,4807.06
A5856,Router,2023-08-23,In Maintenance,4455.75,1024.59
A5857,Laptop,2023-06-15,Disposed,2922.8,5389.16
A5858,Desktop,2019-08-20,Retired,1699.13,9199.96
A5859,Printer,2023-04-29,Disposed,4095.09,3717.93
A5860,Desktop,2022-09-22,Active,4408.7,5951.27
A5861,Printer,2020-06-27,Disposed,3993.47,8829.86
A5862,Switch,2024-02-01,In Maintenance,1582.62,1890.78
A5863,Laptop,2022-09-13,Disposed,738.93,5929.78
A5864,Desktop,2020-06-04,Active,323.14,4931.57
A5865,Switch,2022-04-08,Retired,105.16,6466.87
A5866,Laptop,2023-10-04,Active,4811.97,9321.46
A5867,Switch,2021-03-24,In Maintenance,2286.14,6734.5
A5868,Router,2021-04-11,In Maintenance,2592.77,4336.29
A5869,Laptop,2020-08-28,In Maintenance,4082.14,1152.36
A5870,Laptop,2020-02-07,Disposed,342.01,5456.12
A5871,Server,2019-08-01,Retired,3774.69,8080.86
A5872,Laptop,2023-10-11,Retired,1159.37,8967.32
A5873,Printer,2022-01-18,In Maintenance,4504.88,6704.75
A5874,Printer,2019-08-04,Retired,828.77,589.53
A5875,Server,2020-03-12,Disposed,2473.18,9495.7
A5876,Server,2020-09-15,Active,3092.62,6647.67
A5877,Desktop,2021-06-23,Active,276.76,1609.43
A5878,Router,2019-07-30,Retired,3574.81,2904.43
A5879,Desktop,2022-02-16,Disposed,4400.79,6981.54
A5880,Server,2023-05-15,Active,693.84,8457.99
A5881,Server,2021-04-20,In Maintenance,942.27,2117.36
A5882,Laptop,2023-09-04,In Maintenance,1743.11,2166.19
A5883,Router,2019-09-05,In Maintenance,3648.35,1615.64
A5884,Printer,2020-09-16,Active,3593.8,4885.95
A5885,Router,2022-08-23,Retired,3936.44,5784.69
A5886,Switch,2022-05-07,In Maintenance,3323.09,4799.93
A5887,Switch,2021-01-02,In Maintenance,2624.0,6015.92
A5888,Router,2022-06-04,In Maintenance,1895.14,7158.19
A5889,Switch,2021-01-19,Active,859.41,4113.66
A5890,Printer,2024-01-26,Disposed,3342.0,6564.05
A5891,Laptop,2023-05-02,Retired,3555.72,8841.89
A5892,Laptop,2022-12-16,Active,1735.56,2911.1
A5893,Router,2021-12-07,Disposed,1818.42,5735.16
A5894,Switch,2023-11-22,Retired,3966.41,1020.59
A5895,Printer,2019-12-05,In Maintenance,3818.4,9039.6
A5896,Server,2019-12-02,Active,2093.83,4794.05
A5897,Desktop,2021-02-06,Retired,2183.61,4476.66
A5898,Server,2023-01-30,Active,2557.75,5510.73
A5899,Laptop,2024-02-25,Disposed,3207.06,1386.75
A5900,Desktop,2023-04-12,In Maintenance,953.58,7690.84
A5901,Switch,2024-04-16,In Maintenance,2951.87,8152.33
A5902,Server,2019-10-05,In Maintenance,986.52,8044.82
A5903,Switch,2022-02-16,Active,2293.71,4072.58
A5904,Router,2023-05-29,Disposed,2928.94,2771.96
A5905,Server,2020-11-17,Active,1868.77,5364.82
A5906,Desktop,2021-06-11,Disposed,692.9,2208.08
A5907,Desktop,2020-04-03,Retired,1135.03,5007.65
A5908,Printer,2020-01-30,Retired,663.59,8557.61
A5909,Server,2023-01-21,Retired,2695.57,8722.83
A5910,Switch,2024-03-11,Disposed,1380.67,6966.53
A5911,Switch,2023-10-17,Disposed,2541.74,9432.06
A5912,Desktop,2024-03-13,Disposed,1220.09,1970.07
A5913,Printer,2021-11-18,Retired,2231.57,7992.95
A5914,Printer,2021-07-22,Retired,2717.18,7325.98
A5915,Switch,2023-05-23,Active,1831.53,9596.94
A5916,Switch,2023-05-15,Disposed,3827.78,3235.47
A5917,Switch,2020-06-23,Disposed,4108.97,768.59
A5918,Desktop,2019-07-25,Active,4997.9,2753.27
A5919,Server,2019-09-14,Retired,3112.33,1737.15
A5920,Laptop,2021-10-31,In Maintenance,3586.01,4000.02
A5921,Desktop,2024-05-08,Active,345.09,9920.09
A5922,Router,2021-01-08,Active,3063.99,3278.68
A5923,Laptop,2022-06-22,Active,4747.96,3943.29
A5924,Switch,2022-06-29,Disposed,2864.47,9109.91
A5925,Printer,2022-07-19,In Maintenance,3675.96,2382.68
A5926,Server,2020-08-07,Active,1025.4,9853.51
A5927,Desktop,2024-03-17,Active,4529.64,3534.33
A5928,Router,2022-02-10,Retired,296.82,9176.56
A5929,Desktop,2024-05-25,Retired,3634.71,2249.27
A5930,Desktop,2022-04-01,Retired,1569.8,8282.18
A5931,Switch,2023-12-19,Active,4368.0,7018.87
A5932,Laptop,2022-02-01,Active,648.55,6565.54
A5933,Laptop,2023-09-02,Disposed,3175.69,8825.73
A5934,Router,2024-01-22,Active,4257.05,2128.9
A5935,Server,2023-01-01,Retired,4971.31,5103.32
A5936,Laptop,2019-07-27,Active,1128.25,3328.09
A5937,Router,2022-03-09,In Maintenance,1080.4,3456.19
A5938,Switch,2022-02-19,In Maintenance,254.44,6454.82
A5939,Desktop,2023-06-25,Active,3957.51,4405.78
A5940,Server,2023-11-27,Disposed,1717.28,8244.58
A5941,Desktop,2019-11-13,Retired,896.49,5586.95
A5942,Router,2020-01-09,Retired,4137.05,5125.5
A5943,Printer,2024-02-19,In Maintenance,740.81,9679.01
A5944,Laptop,2020-05-01,Disposed,1822.25,2102.72
A5945,Server,2020-07-15,Active,4602.87,4536.63
A5946,Switch,2021-04-14,Disposed,3066.08,2634.49
A5947,Server,2021-06-06,Disposed,1285.52,3202.46
A5948,Switch,2022-12-09,Disposed,1385.54,1954.47
A5949,Laptop,2024-04-07,In Maintenance,1147.75,5031.19
A5950,Router,2021-02-22,Disposed,1660.79,3377.45
A5951,Router,2019-08-29,Retired,4481.62,4691.97
A5952,Laptop,2022-07-11,Retired,2765.41,4171.49
A5953,Laptop,2024-04-24,Retired,1267.0,6914.29
A5954,Laptop,2022-04-04,Disposed,1624.64,7835.1
A5955,Switch,2024-01-20,Retired,1003.34,5856.27
A5956,Switch,2020-10-05,Active,2858.16,2417.66
A5957,Desktop,2019-08-23,Disposed,3853.98,5339.47
A5958,Laptop,2020-03-12,Active,630.42,3363.72
A5959,Printer,2024-04-01,Retired,817.14,7043.66
A5960,Desktop,2024-05-22,Active,3807.16,849.66
A5961,Laptop,2020-04-13,Active,2342.47,5619.87
A5962,Router,2020-08-04,Disposed,4557.69,7676.55
A5963,Laptop,2024-02-04,In Maintenance,1798.36,552.83
A5964,Desktop,2022-03-15,Active,1230.26,4008.38
A5965,Printer,2020-01-18,Active,1304.84,4616.87
A5966,Laptop,2022-01-20,Retired,4406.61,1098.28
A5967,Server,2019-11-25,Active,3560.74,3751.44
A5968,Desktop,2019-12-29,In Maintenance,422.3,1477.34
A5969,Laptop,2023-11-05,Disposed,1010.03,8031.06
A5970,Desktop,2023-03-28,In Maintenance,2592.46,3173.15
A5971,Laptop,2019-10-25,In Maintenance,4638.39,8741.4
A5972,Switch,2023-02-01,Retired,111.46,8241.02
A5973,Router,2020-07-17,In Maintenance,2049.27,8316.94
A5974,Switch,2020-06-01,Retired,413.29,2714.99
A5975,Router,2024-06-22,In Maintenance,1937.71,556.66
A5976,Desktop,2024-01-13,Retired,764.65,6858.41
A5977,Laptop,2020-07-07,Retired,4232.33,3378.67
A5978,Router,2023-02-04,Disposed,1118.89,6297.64
A5979,Laptop,2021-09-26,Disposed,3576.97,3111.22
A5980,Server,2022-12-08,Retired,1085.56,8077.63
A5981,Router,2023-02-18,In Maintenance,990.03,4788.52
A5982,Laptop,2021-03-15,Retired,2508.07,2776.21
A5983,Printer,2020-11-06,Disposed,3226.2,1236.55
A5984,Printer,2023-05-12,In Maintenance,139.64,3676.99
A5985,Desktop,2023-12-24,In Maintenance,3485.23,6520.05
A5986,Switch,2022-09-02,In Maintenance,4540.92,4895.01
A5987,Server,2023-02-27,Retired,1988.38,7044.93
A5988,Printer,2019-11-19,Disposed,1777.77,3200.99
A5989,Router,2022-11-15,Disposed,750.73,8370.81
A5990,Server,2020-01-13,Disposed,3532.31,8058.24
A5991,Router,2021-12-25,In Maintenance,1170.76,2836.4
A5992,Switch,2021-02-21,Active,4041.88,9430.56
A5993,Laptop,2023-02-26,Active,3984.61,6593.48
A5994,Printer,2022-02-21,Retired,3403.81,6859.11
A5995,Router,2019-12-29,Disposed,417.01,4376.66
A5996,Laptop,2023-01-28,Disposed,2187.35,7738.08
A5997,Router,2024-02-26,Retired,4587.92,9045.55
A5998,Desktop,2021-11-15,Retired,1703.36,9600.71
A5999,Router,2020-03-23,Active,2163.22,1972.62
A6000,Printer,2019-11-14,In Maintenance,361.29,8112.72
A6001,Server,2020-11-11,Active,3827.65,7198.13
A6002,Router,2022-09-16,In Maintenance,4447.81,1605.86
A6003,Switch,2022-06-04,Retired,3948.9,3465.33
A6004,Laptop,2022-04-06,In Maintenance,1521.47,7557.44
A6005,Switch,2021-07-12,Retired,2677.05,4065.15
A6006,Printer,2024-01-12,Disposed,3889.71,9530.35
A6007,Desktop,2022-07-18,Active,851.58,7794.39
A6008,Router,2023-11-22,Disposed,3289.87,6134.74
